Pattern Count,K,Silhouette Score,Is Optimal,Sample Size,n_pips,lookback
1952,82,82,False,2500,7,12
1952,83,83,False,2500,7,12
1952,84,84,False,2500,7,12
1952,85,85,False,2500,7,12
1952,86,86,False,2500,7,12
1952,87,87,False,2500,7,12
1511,19,19,False,2500,7,24
1511,20,20,False,2500,7,24
1511,21,21,False,2500,7,24
1511,22,22,False,2500,7,24
1511,23,23,False,2500,7,24
1511,24,24,False,2500,7,24
1511,25,25,False,2500,7,24
1511,26,26,False,2500,7,24
1511,27,27,False,2500,7,24
1511,28,28,False,2500,7,24
1511,29,29,False,2500,7,24
1511,30,30,False,2500,7,24
1511,31,31,False,2500,7,24
1511,32,32,False,2500,7,24
1511,33,33,False,2500,7,24
1511,34,34,False,2500,7,24
1511,35,35,False,2500,7,24
1511,36,36,False,2500,7,24
1511,37,37,False,2500,7,24
1511,38,38,False,2500,7,24
1511,39,39,False,2500,7,24
1511,40,40,False,2500,7,24
1511,41,41,False,2500,7,24
1511,42,42,False,2500,7,24
1511,43,43,False,2500,7,24
1511,44,44,False,2500,7,24
1511,45,45,False,2500,7,24
1511,46,46,False,2500,7,24
1511,47,47,False,2500,7,24
1511,48,48,False,2500,7,24
1511,49,49,False,2500,7,24
1511,50,50,False,2500,7,24
1511,51,51,False,2500,7,24
1511,52,52,False,2500,7,24
1511,53,53,False,2500,7,24
1511,54,54,False,2500,7,24
1511,55,55,False,2500,7,24
1511,56,56,False,2500,7,24
1511,57,57,False,2500,7,24
1511,58,58,False,2500,7,24
1511,59,59,False,2500,7,24
1511,60,60,False,2500,7,24
1511,61,61,False,2500,7,24
1511,62,62,False,2500,7,24
1511,63,63,False,2500,7,24
1511,64,64,False,2500,7,24
1511,65,65,False,2500,7,24
1511,66,66,False,2500,7,24
1511,67,67,False,2500,7,24
1511,68,68,False,2500,7,24
1511,69,69,False,2500,7,24
1511,70,70,False,2500,7,24
1511,71,71,False,2500,7,24
1511,72,72,True,2500,7,24
1511,73,73,False,2500,7,24
1511,74,74,False,2500,7,24
1511,75,75,False,2500,7,24
1350,18,18,False,2500,7,36
1350,19,19,False,2500,7,36
1350,20,20,False,2500,7,36
1350,21,21,False,2500,7,36
1350,22,22,False,2500,7,36
1350,23,23,False,2500,7,36
1350,24,24,False,2500,7,36
1350,25,25,False,2500,7,36
1350,26,26,False,2500,7,36
1350,27,27,False,2500,7,36
1350,28,28,False,2500,7,36
1350,29,29,False,2500,7,36
1350,30,30,False,2500,7,36
1350,31,31,False,2500,7,36
1350,32,32,False,2500,7,36
1350,33,33,False,2500,7,36
1350,34,34,False,2500,7,36
1350,35,35,False,2500,7,36
1350,36,36,False,2500,7,36
1350,37,37,False,2500,7,36
1350,38,38,False,2500,7,36
1350,39,39,False,2500,7,36
1350,40,40,False,2500,7,36
1350,41,41,False,2500,7,36
1350,42,42,False,2500,7,36
1350,43,43,False,2500,7,36
1350,44,44,False,2500,7,36
1350,45,45,False,2500,7,36
1350,46,46,False,2500,7,36
1350,47,47,False,2500,7,36
1350,48,48,False,2500,7,36
1350,49,49,False,2500,7,36
1350,50,50,False,2500,7,36
1350,51,51,False,2500,7,36
1350,52,52,False,2500,7,36
1350,53,53,False,2500,7,36
1350,54,54,False,2500,7,36
1350,55,55,False,2500,7,36
1350,56,56,False,2500,7,36
1350,57,57,False,2500,7,36
1350,58,58,False,2500,7,36
1350,59,59,False,2500,7,36
1350,60,60,False,2500,7,36
1350,61,61,False,2500,7,36
1350,62,62,False,2500,7,36
1350,63,63,False,2500,7,36
1350,64,64,True,2500,7,36
1350,65,65,False,2500,7,36
1350,66,66,False,2500,7,36
1350,67,67,False,2500,7,36
1350,68,68,False,2500,7,36
1350,69,69,False,2500,7,36
1350,70,70,False,2500,7,36
1350,71,71,False,2500,7,36
2225,23,23,False,2500,9,12
2225,24,24,False,2500,9,12
2225,25,25,False,2500,9,12
2225,26,26,True,2500,9,12
2225,27,27,False,2500,9,12
2225,28,28,False,2500,9,12
2225,29,29,False,2500,9,12
2225,30,30,False,2500,9,12
2225,31,31,False,2500,9,12
2225,32,32,False,2500,9,12
2225,33,33,False,2500,9,12
2225,34,34,False,2500,9,12
2225,35,35,False,2500,9,12
2225,36,36,False,2500,9,12
2225,37,37,False,2500,9,12
2225,38,38,False,2500,9,12
2225,39,39,False,2500,9,12
2225,40,40,False,2500,9,12
2225,41,41,False,2500,9,12
2225,42,42,False,2500,9,12
2225,43,43,False,2500,9,12
2225,44,44,False,2500,9,12
2225,45,45,False,2500,9,12
2225,46,46,False,2500,9,12
2225,47,47,False,2500,9,12
2225,48,48,False,2500,9,12
2225,49,49,False,2500,9,12
2225,50,50,False,2500,9,12
2225,51,51,False,2500,9,12
2225,52,52,False,2500,9,12
2225,53,53,False,2500,9,12
2225,54,54,False,2500,9,12
2225,55,55,False,2500,9,12
2225,56,56,False,2500,9,12
2225,57,57,False,2500,9,12
2225,58,58,False,2500,9,12
2225,59,59,False,2500,9,12
2225,60,60,False,2500,9,12
2225,61,61,False,2500,9,12
2225,62,62,False,2500,9,12
2225,63,63,False,2500,9,12
2225,64,64,False,2500,9,12
2225,65,65,False,2500,9,12
2225,66,66,False,2500,9,12
2225,67,67,False,2500,9,12
2225,68,68,False,2500,9,12
2225,69,69,False,2500,9,12
2225,70,70,False,2500,9,12
2225,71,71,False,2500,9,12
2225,72,72,False,2500,9,12
2225,73,73,False,2500,9,12
2225,74,74,False,2500,9,12
2225,75,75,False,2500,9,12
2225,76,76,False,2500,9,12
2225,77,77,False,2500,9,12
2225,78,78,False,2500,9,12
2225,79,79,False,2500,9,12
2225,80,80,False,2500,9,12
2225,81,81,False,2500,9,12
2225,82,82,False,2500,9,12
2225,83,83,False,2500,9,12
2225,84,84,False,2500,9,12
2225,85,85,False,2500,9,12
2225,86,86,False,2500,9,12
2225,87,87,False,2500,9,12
2225,88,88,False,2500,9,12
2225,89,89,False,2500,9,12
2225,90,90,False,2500,9,12
2225,91,91,False,2500,9,12
2225,92,92,False,2500,9,12
2225,93,93,False,2500,9,12
1733,20,20,False,2500,9,24
1733,21,21,False,2500,9,24
1733,22,22,False,2500,9,24
1733,23,23,False,2500,9,24
1733,24,24,False,2500,9,24
1733,25,25,False,2500,9,24
1733,26,26,False,2500,9,24
1733,27,27,False,2500,9,24
1733,28,28,False,2500,9,24
1733,29,29,False,2500,9,24
1733,30,30,False,2500,9,24
1733,31,31,False,2500,9,24
1733,32,32,False,2500,9,24
1733,33,33,False,2500,9,24
1733,34,34,False,2500,9,24
1733,35,35,False,2500,9,24
1733,36,36,False,2500,9,24
1733,37,37,False,2500,9,24
1733,38,38,False,2500,9,24
1733,39,39,False,2500,9,24
1733,40,40,False,2500,9,24
1733,41,41,False,2500,9,24
1733,42,42,False,2500,9,24
1733,43,43,False,2500,9,24
1733,44,44,False,2500,9,24
1733,45,45,False,2500,9,24
1733,46,46,False,2500,9,24
1733,47,47,False,2500,9,24
1733,48,48,False,2500,9,24
1733,49,49,False,2500,9,24
1733,50,50,False,2500,9,24
1733,51,51,False,2500,9,24
1733,52,52,False,2500,9,24
1733,53,53,False,2500,9,24
1733,54,54,False,2500,9,24
1733,55,55,False,2500,9,24
1733,56,56,False,2500,9,24
1733,57,57,False,2500,9,24
1733,58,58,False,2500,9,24
1733,59,59,False,2500,9,24
1733,60,60,False,2500,9,24
1733,61,61,False,2500,9,24
1733,62,62,False,2500,9,24
1733,63,63,False,2500,9,24
1733,64,64,False,2500,9,24
1733,65,65,False,2500,9,24
1733,66,66,False,2500,9,24
1733,67,67,False,2500,9,24
1733,68,68,False,2500,9,24
1733,69,69,False,2500,9,24
1733,70,70,False,2500,9,24
1733,71,71,False,2500,9,24
1733,72,72,False,2500,9,24
1733,73,73,False,2500,9,24
1733,74,74,False,2500,9,24
1733,75,75,False,2500,9,24
1733,76,76,False,2500,9,24
1733,77,77,False,2500,9,24
1733,78,78,True,2500,9,24
1733,79,79,False,2500,9,24
1733,80,80,False,2500,9,24
1733,81,81,False,2500,9,24
1553,19,19,False,2500,9,36
1553,20,20,False,2500,9,36
1553,21,21,False,2500,9,36
1553,22,22,False,2500,9,36
1553,23,23,False,2500,9,36
1553,24,24,False,2500,9,36
1553,25,25,False,2500,9,36
1553,26,26,False,2500,9,36
1553,27,27,False,2500,9,36
1553,28,28,False,2500,9,36
1553,29,29,False,2500,9,36
1553,30,30,False,2500,9,36
1553,31,31,False,2500,9,36
1553,32,32,False,2500,9,36
1553,33,33,False,2500,9,36
1553,34,34,False,2500,9,36
1553,35,35,False,2500,9,36
1553,36,36,False,2500,9,36
1553,37,37,False,2500,9,36
1553,38,38,False,2500,9,36
1553,39,39,False,2500,9,36
1553,40,40,False,2500,9,36
1553,41,41,False,2500,9,36
1553,42,42,False,2500,9,36
1553,43,43,False,2500,9,36
1553,44,44,False,2500,9,36
1553,45,45,False,2500,9,36
1553,46,46,False,2500,9,36
1553,47,47,False,2500,9,36
1553,48,48,False,2500,9,36
1553,49,49,False,2500,9,36
1553,50,50,False,2500,9,36
1553,51,51,False,2500,9,36
1553,52,52,False,2500,9,36
1553,53,53,False,2500,9,36
1553,54,54,False,2500,9,36
1553,55,55,False,2500,9,36
1553,56,56,False,2500,9,36
1553,57,57,False,2500,9,36
1553,58,58,False,2500,9,36
1553,59,59,False,2500,9,36
1553,60,60,False,2500,9,36
1553,61,61,False,2500,9,36
1553,62,62,False,2500,9,36
1553,63,63,False,2500,9,36
1553,64,64,False,2500,9,36
1553,65,65,False,2500,9,36
1553,66,66,False,2500,9,36
1553,67,67,False,2500,9,36
1553,68,68,False,2500,9,36
1553,69,69,False,2500,9,36
1553,70,70,False,2500,9,36
1553,71,71,True,2500,9,36
1553,72,72,False,2500,9,36
1553,73,73,False,2500,9,36
1553,74,74,False,2500,9,36
1553,75,75,False,2500,9,36
1553,76,76,False,2500,9,36
1553,77,77,False,2500,9,36
