Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,ReturnPct,EntryTime,ExitTime,ExitReason,Duration,Tag
4,226,245,2009.730953,2018.158812944324,2004.5739720486022,2018.158812944324,33.71143977729571,0.004193526467681341,2024-01-18 01:00:00,2024-01-18 20:00:00,tp,0 days 19:00:00,135
16,240,245,2009.3109109999998,2020.8336973688033,2005.353885965739,2020.8336973688033,184.36458190085614,0.005734695564395764,2024-01-18 15:00:00,2024-01-18 20:00:00,tp,0 days 05:00:00,139
12,245,257,2020.782058,2029.0789155163986,2015.3849673848797,2029.0789155163986,99.56229019678358,0.004105765628486413,2024-01-18 20:00:00,2024-01-19 09:00:00,tp,0 days 13:00:00,140
4,249,257,2023.982378,2028.9082945062557,2018.7037436438923,2028.9082945062557,19.703666025023267,0.002433774404263067,2024-01-19 01:00:00,2024-01-19 09:00:00,tp,0 days 08:00:00,144
14,247,261,2022.442224,2030.9780285781414,2017.905853642614,2030.9780285781414,119.50126409398172,0.004220543102219976,2024-01-18 22:00:00,2024-01-19 13:00:00,tp,0 days 15:00:00,142
14,248,261,2022.992279,2031.5304051089774,2018.4546748604234,2031.5304051089774,119.53376552568352,0.004220543102219754,2024-01-18 23:00:00,2024-01-19 13:00:00,tp,0 days 14:00:00,143
15,257,263,2028.2528049999999,2037.340281886459,2023.97766941727,2037.340281886459,136.31215329688757,0.004480445861609006,2024-01-19 09:00:00,2024-01-19 15:00:00,tp,0 days 06:00:00,145
20,258,263,2029.932973,2036.4069256225969,2026.6514441524855,2036.4069256225969,129.47905245193851,0.003189244526152546,2024-01-19 10:00:00,2024-01-19 15:00:00,tp,0 days 05:00:00,146
14,263,264,2035.523532,2030.9528023254368,2030.9528023254368,2044.7841943642375,-63.99021544388415,-0.002245481126947335,2024-01-19 15:00:00,2024-01-19 16:00:00,sl,0 days 01:00:00,149
9,262,265,2033.0932890000001,2026.3438945975897,2026.3438945975897,2050.840991521894,-60.74454962169375,-0.003319766209906816,2024-01-19 14:00:00,2024-01-19 17:00:00,sl,0 days 03:00:00,148
11,261,265,2031.8431640000001,2026.1868257549343,2026.1868257549343,2055.9256311623108,-62.21972069572439,-0.0027838458918898468,2024-01-19 13:00:00,2024-01-19 17:00:00,sl,0 days 04:00:00,147
6,265,266,2027.952775,2024.3663887436282,2024.3663887436282,2040.277319190605,-21.51831753823035,-0.001768476219260906,2024-01-19 17:00:00,2024-01-19 18:00:00,sl,0 days 01:00:00,151
14,268,272,2028.142794,2027.62,2023.5059110298153,2042.5774009082118,-7.31911600000285,-0.00025776981854863656,2024-01-19 20:00:00,2024-01-22 01:00:00,time,2 days 05:00:00,154
2,267,272,2029.262906,2027.62,2021.135591071592,2059.9212714109863,-3.285812000000078,-0.0008096072692909129,2024-01-19 19:00:00,2024-01-22 01:00:00,time,2 days 06:00:00,153
14,266,272,2025.10249,2027.62,2020.4725579870574,2039.5154585929752,35.24513999999863,0.0012431518959812315,2024-01-19 18:00:00,2024-01-22 01:00:00,time,2 days 07:00:00,152
-17,264,272,2029.227057,2027.62,2033.0596330401054,2019.397960419021,27.319969000002857,0.0007919552395363461,2024-01-19 16:00:00,2024-01-22 01:00:00,time,2 days 09:00:00,150
84,246,272,2020.0519849999998,2027.62,2015.6173740086294,2039.4911326512756,635.713260000005,0.0037464456638722776,2024-01-18 21:00:00,2024-01-22 01:00:00,time,3 days 04:00:00,141
42,275,277,2030.00298,2025.3618441415026,2025.3618441415026,2039.5672174270403,-194.9277060568893,-0.0022862704657199417,2024-01-22 04:00:00,2024-01-22 06:00:00,sl,0 days 02:00:00,157
73,276,278,2027.162696,2024.3805971431946,2024.3805971431946,2037.4099236955385,-203.0932165468039,-0.001372410247236333,2024-01-22 05:00:00,2024-01-22 07:00:00,sl,0 days 02:00:00,158
14,273,278,2029.2729069999998,2024.6334402858404,2024.6334402858404,2038.833704731838,-64.95253399823196,-0.0022862704657198307,2024-01-22 02:00:00,2024-01-22 07:00:00,sl,0 days 05:00:00,156
15,272,278,2027.8227619999998,2023.5976105507482,2023.5976105507482,2037.4103800031878,-63.37727173877397,-0.002083590108774791,2024-01-22 01:00:00,2024-01-22 07:00:00,sl,0 days 06:00:00,155
73,277,278,2025.672547,2022.892493238952,2022.892493238952,2035.9122420509543,-202.94392455649222,-0.001372410247236222,2024-01-22 06:00:00,2024-01-22 07:00:00,sl,0 days 01:00:00,159
-45,278,285,2022.967683,2027.3195167861304,2027.3195167861304,2010.4846043315529,-195.83252037586476,-0.002151212707301786,2024-01-22 07:00:00,2024-01-22 14:00:00,sl,0 days 07:00:00,160
12,283,287,2023.022282,2017.831195423484,2017.831195423484,2035.848819226414,-62.293038918191996,-0.002566005635580071,2024-01-22 12:00:00,2024-01-22 16:00:00,sl,0 days 04:00:00,164
12,282,287,2021.922172,2016.7339083119437,2016.7339083119437,2045.5931793956524,-62.25916425667674,-0.002566005635580071,2024-01-22 11:00:00,2024-01-22 16:00:00,sl,0 days 05:00:00,163
22,281,287,2022.432223,2019.3793000701703,2019.3793000701703,2033.9803324238778,-67.16430445625383,-0.0015095304035954715,2024-01-22 10:00:00,2024-01-22 16:00:00,sl,0 days 06:00:00,162
15,279,287,2021.0320829999998,2016.685282548221,2016.685282548221,2039.8360855948845,-65.20200677668186,-0.0021507825077801135,2024-01-22 08:00:00,2024-01-22 16:00:00,sl,0 days 08:00:00,161
14,286,287,2023.412321,2018.808297387494,2018.808297387494,2050.4971930295505,-64.45633057508576,-0.002275375890876674,2024-01-22 15:00:00,2024-01-22 16:00:00,sl,0 days 01:00:00,165
15,289,292,2023.942374,2019.7509474849824,2019.7509474849824,2031.1389930539574,-62.87139772526416,-0.002070921864605224,2024-01-22 18:00:00,2024-01-22 21:00:00,sl,0 days 03:00:00,168
89,287,301,2022.942274,2030.79,2018.765211491172,2032.1526551736392,698.447613999997,0.0038793623035433544,2024-01-22 16:00:00,2024-01-23 07:00:00,time,0 days 15:00:00,166
12,291,302,2021.582138,2034.629429200949,2016.5195938327274,2034.629429200949,156.5674944113889,0.0064540000407091735,2024-01-22 20:00:00,2024-01-23 08:00:00,tp,0 days 12:00:00,169
-18,303,315,2031.436836,2029.91,2035.1409048423081,2021.2364274348051,27.483048000000053,0.0007516039745574243,2024-01-23 09:00:00,2024-01-23 21:00:00,time,0 days 12:00:00,172
-18,304,316,2028.7271070000002,2028.64,2032.4262349932587,2018.5403047367147,1.56792600000108,4.293677533040441e-05,2024-01-23 10:00:00,2024-01-23 22:00:00,time,0 days 12:00:00,173
42,315,316,2030.112991,2028.4178000934137,2028.4178000934137,2044.975589127201,-71.19801807662361,-0.000835022934241314,2024-01-23 21:00:00,2024-01-23 22:00:00,sl,0 days 01:00:00,174
29,288,317,2024.272407,2028.7,2017.6331743638095,2048.40663328836,128.40019700000335,0.002187251569842674,2024-01-22 17:00:00,2024-01-23 23:00:00,time,1 days 06:00:00,167
42,317,319,2028.9028700000001,2027.2086895722018,2027.2086895722018,2043.7566087473595,-71.15557796752864,-0.000835022934241425,2024-01-23 23:00:00,2024-01-24 02:00:00,sl,0 days 03:00:00,176
42,316,319,2028.8428640000002,2027.148733678588,2027.148733678588,2043.696163439268,-71.15347349930835,-0.000835022934241425,2024-01-23 22:00:00,2024-01-24 02:00:00,sl,0 days 04:00:00,175
127,318,319,2029.512931,2027.8182411572755,2027.8182411572755,2044.3711360462876,-215.22561002601515,-0.000835022934241425,2024-01-24 01:00:00,2024-01-24 02:00:00,sl,0 days 01:00:00,177
14,292,320,2021.242104,2027.25,2016.8699597984466,2050.4883845633735,84.11054400000103,0.0029723782163999513,2024-01-22 21:00:00,2024-01-24 03:00:00,time,1 days 06:00:00,170
70,319,321,2027.622742,2024.7314202243308,2024.7314202243308,2034.553998444174,-202.39252429684484,-0.001425966337710971,2024-01-24 02:00:00,2024-01-24 04:00:00,sl,0 days 02:00:00,178
14,293,321,2020.982078,2024.13,2016.6104962600962,2050.2245961277235,44.07090800000151,0.0015576199483744446,2024-01-22 22:00:00,2024-01-24 04:00:00,time,1 days 06:00:00,171
74,320,321,2027.4527249999999,2024.7163488119443,2024.7163488119443,2037.1265204616536,-202.4918379161145,-0.0013496621422113275,2024-01-24 03:00:00,2024-01-24 04:00:00,sl,0 days 01:00:00,179
22,326,333,2029.80296,2026.7758997996596,2026.7758997996596,2054.9146885163364,-66.59532440748944,-0.001491307412587739,2024-01-24 09:00:00,2024-01-24 16:00:00,sl,0 days 07:00:00,184
12,325,334,2026.2026,2020.8629924491222,2020.8629924491222,2041.6141556600044,-64.07529061053447,-0.0026352782050905743,2024-01-24 08:00:00,2024-01-24 17:00:00,sl,0 days 09:00:00,183
36,323,334,2024.672447,2019.3368718279737,2019.3368718279737,2053.0743342217093,-192.08070619294358,-0.0026352782050904633,2024-01-24 06:00:00,2024-01-24 17:00:00,sl,0 days 11:00:00,182
45,322,334,2024.962476,2020.6290505723132,2020.6290505723132,2047.4173997595574,-195.00414424590303,-0.0021400028292113404,2024-01-24 05:00:00,2024-01-24 17:00:00,sl,0 days 12:00:00,181
45,321,334,2024.332413,2020.0003359089158,2020.0003359089158,2046.780349955211,-194.94346909879482,-0.0021400028292113404,2024-01-24 04:00:00,2024-01-24 17:00:00,sl,0 days 13:00:00,180
52,333,334,2024.8724670000001,2017.8665824696875,2017.8665824696875,2036.7661288631582,-364.3059955762574,-0.0034599139671707135,2024-01-24 16:00:00,2024-01-24 17:00:00,sl,0 days 01:00:00,185
43,336,337,2019.451925,2014.4919573005582,2014.4919573005582,2032.6795911131749,-213.27861107600188,-0.0024560959525896653,2024-01-24 19:00:00,2024-01-24 20:00:00,sl,0 days 01:00:00,188
68,335,338,2015.50153,2012.265361749091,2012.265361749091,2023.9736998228152,-220.05944106181414,-0.001605639193391739,2024-01-24 18:00:00,2024-01-24 21:00:00,sl,0 days 03:00:00,187
22,340,349,2012.821262,2018.1826609172022,2009.838695873536,2018.1826609172022,117.9507761784489,0.002663623948345517,2024-01-24 23:00:00,2024-01-25 09:00:00,tp,0 days 10:00:00,192
20,339,355,2012.411221,2009.1336749621653,2009.1336749621653,2044.8083929716447,-65.55092075669563,-0.001628666151148872,2024-01-24 22:00:00,2024-01-25 15:00:00,sl,0 days 17:00:00,191
20,338,355,2012.3512150000001,2009.0737666919063,2009.0737666919063,2044.7474209540233,-65.54896616187762,-0.001628666151148872,2024-01-24 21:00:00,2024-01-25 15:00:00,sl,0 days 18:00:00,190
43,337,355,2015.251505,2010.3018539351192,2010.3018539351192,2028.4516578296907,-212.83499578987244,-0.0024560959525896653,2024-01-24 20:00:00,2024-01-25 15:00:00,sl,0 days 19:00:00,189
80,334,355,2015.5115309999999,2010.924800561992,2010.924800561992,2035.497275901734,-366.938435040629,-0.0022757153047554546,2024-01-24 17:00:00,2024-01-25 15:00:00,sl,0 days 22:00:00,186
44,356,357,2023.70235,2019.3248840459153,2019.3248840459153,2052.984228992987,-192.60850197972923,-0.002163097727333696,2024-01-25 16:00:00,2024-01-25 17:00:00,sl,0 days 01:00:00,195
12,355,358,2019.511931,2014.5748609121401,2014.5748609121401,2031.844678613903,-59.244841054318385,-0.002444684783523554,2024-01-25 15:00:00,2024-01-25 18:00:00,sl,0 days 03:00:00,194
44,357,358,2020.482028,2016.1115279171147,2016.1115279171147,2049.71731067455,-192.30200364694883,-0.002163097727333585,2024-01-25 17:00:00,2024-01-25 18:00:00,sl,0 days 01:00:00,196
8,349,361,2016.031583,2017.73,2008.198396928982,2046.9841997086799,13.587336000000505,0.0008424555519475074,2024-01-25 09:00:00,2024-01-25 21:00:00,time,0 days 12:00:00,193
13,361,375,2017.931773,2023.44,2013.3182351855523,2032.293706487631,71.60695100000044,0.002729639858839894,2024-01-25 21:00:00,2024-01-26 12:00:00,time,0 days 15:00:00,199
18,375,377,2023.642344,2020.1427072217266,2020.1427072217266,2033.6041942421841,-62.99346200892296,-0.0017293751480590425,2024-01-26 12:00:00,2024-01-26 14:00:00,sl,0 days 02:00:00,202
14,378,379,2024.942474,2020.3535717442564,2020.3535717442564,2033.4634730442408,-64.24463158040908,-0.0022661889484093534,2024-01-26 15:00:00,2024-01-26 16:00:00,sl,0 days 01:00:00,203
5,380,387,2017.241704,2021.83,2013.4821659258287,2042.3824131939182,22.9414799999995,0.002274539531332165,2024-01-26 17:00:00,2024-01-29 01:00:00,time,2 days 08:00:00,204
10,363,387,2020.0819880000001,2021.83,2014.1116768449606,2047.975738321016,17.480119999997896,0.000865317353643924,2024-01-25 23:00:00,2024-01-29 01:00:00,time,3 days 02:00:00,201
10,362,387,2020.2520049999998,2021.83,2014.281191363181,2048.1481029543183,15.779950000001008,0.0007810881989447349,2024-01-25 22:00:00,2024-01-29 01:00:00,time,3 days 03:00:00,200
85,360,387,2014.40142,2021.83,2012.0421633302733,2028.0608289965512,631.4293000000009,0.0036877356847773157,2024-01-25 20:00:00,2024-01-29 01:00:00,time,3 days 05:00:00,198
51,359,387,2015.1114910000001,2021.83,2011.355923008771,2040.2256515332158,342.64395899999045,0.003334063167227397,2024-01-25 19:00:00,2024-01-29 01:00:00,time,3 days 06:00:00,197
14,388,392,2021.782158,2026.406021665853,2017.3939714795954,2026.406021665853,64.73409132194092,0.002287023677381317,2024-01-29 02:00:00,2024-01-29 06:00:00,tp,0 days 04:00:00,206
18,387,394,2022.0321829999998,2027.981580510775,2018.4631596743423,2027.981580510775,107.08915519395487,0.0029422862607202394,2024-01-29 01:00:00,2024-01-29 08:00:00,tp,0 days 07:00:00,205
49,389,395,2023.412321,2029.4672760638514,2019.4328528753297,2029.4672760638514,296.69279812871696,0.002992447461651837,2024-01-29 03:00:00,2024-01-29 09:00:00,tp,0 days 06:00:00,207
11,395,398,2031.5231319999998,2025.7022816992096,2025.7022816992096,2036.5764324862294,-64.02935330869218,-0.0028652641011572832,2024-01-29 09:00:00,2024-01-29 12:00:00,sl,0 days 03:00:00,212
11,398,402,2027.662746,2021.8529567246321,2021.8529567246321,2043.1993319740811,-63.90768202904633,-0.0028652641011572832,2024-01-29 12:00:00,2024-01-29 16:00:00,sl,0 days 04:00:00,213
11,394,402,2029.022882,2023.2091955757785,2023.2091955757785,2055.069816269006,-63.95055066643636,-0.0028652641011573943,2024-01-29 08:00:00,2024-01-29 16:00:00,sl,0 days 08:00:00,211
63,392,402,2026.442624,2023.309299430916,2023.309299430916,2040.9879761021696,-197.39944785228727,-0.0015462192375814698,2024-01-29 06:00:00,2024-01-29 16:00:00,sl,0 days 10:00:00,210
57,391,402,2025.8225619999998,2022.4003686482076,2022.4003686482076,2040.0660636103373,-195.06502105215554,-0.0016892858318320325,2024-01-29 05:00:00,2024-01-29 16:00:00,sl,0 days 11:00:00,209
63,390,402,2025.60254,2022.470514384958,2022.470514384958,2040.1418621670357,-197.31761374764847,-0.0015462192375815809,2024-01-29 04:00:00,2024-01-29 16:00:00,sl,0 days 12:00:00,208
68,402,403,2024.962476,2022.074947674096,2022.074947674096,2044.3527560135647,-196.35192616147106,-0.001425966337711082,2024-01-29 16:00:00,2024-01-29 17:00:00,sl,0 days 01:00:00,214
22,405,406,2029.572937,2026.6788343119085,2026.6788343119085,2049.0073650562276,-63.67025913801035,-0.001425966337711082,2024-01-29 19:00:00,2024-01-29 20:00:00,sl,0 days 01:00:00,217
22,407,408,2027.182698,2032.3293376433,2024.2920037122617,2032.3293376433,113.2260721525995,0.002538813915675897,2024-01-29 21:00:00,2024-01-29 22:00:00,tp,0 days 01:00:00,219
22,403,414,2025.692549,2032.12,2022.803979614574,2045.0898199183682,141.40392199999542,0.0031729647241742764,2024-01-29 17:00:00,2024-01-30 05:00:00,time,0 days 12:00:00,215
22,404,415,2027.30271,2031.77,2024.4118445791896,2046.7153992152635,98.28038000000106,0.0022035633741150917,2024-01-29 18:00:00,2024-01-30 06:00:00,time,0 days 12:00:00,216
22,406,417,2026.0425839999998,2034.5,2023.1535154764467,2036.5326582120222,186.06315200000427,0.004174352536708614,2024-01-29 20:00:00,2024-01-30 08:00:00,time,0 days 12:00:00,218
21,417,420,2034.70345,2035.76,2031.556379901164,2042.7552530860557,22.18755000000033,0.0005192648589651405,2024-01-30 08:00:00,2024-01-30 11:00:00,time,0 days 03:00:00,222
20,418,422,2038.133793,2034.8582723310994,2034.8582723310994,2047.211252665978,-65.51041337801053,-0.001607117589703999,2024-01-30 09:00:00,2024-01-30 13:00:00,sl,0 days 04:00:00,223
16,408,425,2032.7732569999998,2043.1779888695257,2028.9324703296231,2043.1779888695257,166.47570991241446,0.005118491122261926,2024-01-29 22:00:00,2024-01-30 16:00:00,tp,0 days 18:00:00,220
32,425,426,2046.70465,2040.8403006406832,2040.8403006406832,2075.626425160425,-187.65917949813593,-0.0028652641011572832,2024-01-30 16:00:00,2024-01-30 17:00:00,sl,0 days 01:00:00,224
85,427,428,2036.1235920000001,2033.7388944332092,2033.7388944332092,2049.930296381024,-202.69929317722813,-0.001171194900034811,2024-01-30 18:00:00,2024-01-30 19:00:00,sl,0 days 01:00:00,225
84,428,429,2034.233403,2031.850919212926,2031.850919212926,2048.027290241215,-200.12863811420357,-0.0011711949000347,2024-01-30 19:00:00,2024-01-30 20:00:00,sl,0 days 01:00:00,226
41,432,435,2036.583638,2034.8830439547692,2034.8830439547692,2051.4936081830474,-69.72435585446692,-0.000835022934241425,2024-01-30 23:00:00,2024-01-31 03:00:00,sl,0 days 04:00:00,230
22,431,436,2036.153595,2033.2501085151207,2033.2501085151207,2041.3230100814399,-63.87670266734449,-0.001425966337711082,2024-01-30 22:00:00,2024-01-31 04:00:00,sl,0 days 06:00:00,229
22,430,436,2036.263606,2033.3599626431378,2033.3599626431378,2041.4333003788975,-63.88015385096787,-0.001425966337711082,2024-01-30 21:00:00,2024-01-31 04:00:00,sl,0 days 07:00:00,228
123,435,436,2034.8534650000001,2033.1543156889045,2033.1543156889045,2049.7507684664142,-208.99536526476527,-0.000835022934241425,2024-01-31 03:00:00,2024-01-31 04:00:00,sl,0 days 01:00:00,231
16,409,437,2032.233203,2033.88,2028.3934367248871,2051.4728127811886,26.348752000001696,0.0008103385957718423,2024-01-29 23:00:00,2024-01-31 05:00:00,time,1 days 06:00:00,221
94,429,448,2033.033283,2048.3525600487155,2030.8809952659476,2048.3525600487155,1440.0120425792616,0.007535182614477387,2024-01-30 20:00:00,2024-01-31 16:00:00,tp,0 days 20:00:00,227
57,436,448,2033.8933690000001,2049.949927675119,2030.4965030366377,2049.949927675119,915.2238444817729,0.007894493841146266,2024-01-31 04:00:00,2024-01-31 16:00:00,tp,0 days 12:00:00,232
67,437,448,2034.083388,2048.516543586086,2031.1455710340072,2048.516543586086,967.0214242677507,0.007095655798200706,2024-01-31 05:00:00,2024-01-31 16:00:00,tp,0 days 11:00:00,233
66,438,448,2034.733453,2049.2432064925274,2031.7547341245581,2049.2432064925274,957.6437305068052,0.00713103402862636,2024-01-31 06:00:00,2024-01-31 16:00:00,tp,0 days 10:00:00,234
66,439,448,2035.30351,2049.8173285883922,2032.3239565977833,2049.8173285883922,957.9120268338897,0.0071310340286261376,2024-01-31 07:00:00,2024-01-31 16:00:00,tp,0 days 09:00:00,235
22,448,450,2051.775157,2048.691797343572,2048.691797343572,2071.7103106082936,-67.83391244141603,-0.0015027765814926708,2024-01-31 16:00:00,2024-01-31 18:00:00,sl,0 days 02:00:00,236
36,452,453,2046.0845880000002,2040.5369887536317,2040.5369887536317,2063.5965569891446,-199.71357286926468,-0.0027113244872203346,2024-01-31 20:00:00,2024-01-31 21:00:00,sl,0 days 01:00:00,240
-34,449,454,2052.0747720000004,2030.9613994695496,2057.936535323098,2030.9613994695496,717.8546660353259,0.010288792990653661,2024-01-31 17:00:00,2024-01-31 22:00:00,tp,0 days 05:00:00,237
-46,451,454,2049.455034,2034.3364829462016,2053.803588336635,2034.3364829462016,695.453348474729,0.007376863997006544,2024-01-31 19:00:00,2024-01-31 22:00:00,tp,0 days 03:00:00,239
23,453,454,2045.0544849999999,2042.138306145605,2042.138306145605,2064.6371585443894,-67.07211365108401,-0.001425966337710971,2024-01-31 21:00:00,2024-01-31 22:00:00,sl,0 days 01:00:00,241
27,454,459,2035.0234819999998,2045.1162944362034,2032.4485657440757,2045.1162944362034,272.5059357774953,0.004959555762120482,2024-01-31 22:00:00,2024-02-01 04:00:00,tp,0 days 06:00:00,242
100,456,459,2040.173997,2045.6343929573468,2038.0141496891897,2045.6343929573468,546.0395957346691,0.002676436404628335,2024-02-01 01:00:00,2024-02-01 04:00:00,tp,0 days 03:00:00,244
132,459,461,2047.154695,2045.445273879735,2045.445273879735,2062.142056625133,-225.64358787498077,-0.000835022934241425,2024-02-01 04:00:00,2024-02-01 06:00:00,sl,0 days 02:00:00,246
-11,450,461,2049.8049990000004,2045.72,2055.6602787035413,2028.7149796940826,44.93498900000418,0.001992872005870394,2024-01-31 18:00:00,2024-02-01 06:00:00,time,0 days 12:00:00,238
72,461,463,2045.924572,2042.9696528682562,2042.9696528682562,2060.4417485519925,-212.754177485549,-0.0014442952453790348,2024-02-01 06:00:00,2024-02-01 08:00:00,sl,0 days 02:00:00,248
72,460,463,2046.534633,2043.5788327600544,2043.5788327600544,2061.0561383348645,-212.81761727608136,-0.0014442952453791458,2024-02-01 05:00:00,2024-02-01 08:00:00,sl,0 days 03:00:00,247
