date,probability,action,reward_risk_ratio,max_gain,max_drawdown,mfe,mae,mse,acual_return,expected_value,rsi,atr,atr_ratio,unified_sentiment,sentiment_count,net_noncommercial,net_nonreportable,change_nonrept_long,change_nonrept_short,change_noncommercial_long,change_noncommercial_short,hour_sin,hour_cos,day_sin,day_cos,asian_session,london_session,ny_session
2024-02-22 05:00:00,0.7142857142857143,1,2.0001830892646164,0.004049128522634532,-0.0020243789402915246,0.003449705368511449,-0.0006415761057317198,0.02112149043491399,-0.0014164026334231002,1.1429879209032974,52.743003687259716,2.7845045766693715,0.001374208925147499,0.748,1.0,140262.0,19149.0,-2382.0,281.0,-6471.0,-15565.0,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,1.0,0.0,0.0
2024-02-22 06:00:00,0.8214285714285714,1,4.4261343939186855,0.0024588056526190774,-0.0005555198811851191,0.002188475017374744,-0.0001873019159013815,0.01675475129692044,0.0003105268605734934,3.4571818235760627,56.351384976757124,2.810150219308152,0.001385122421177021,0.748,1.0,140262.0,19149.0,-2382.0,281.0,-6471.0,-15565.0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,1.0,0.0,0.0
2024-02-22 07:00:00,0.6111111111111112,1,3.3483475107551453,0.00522062996355684,-0.0015591661100849844,0.0023762220042101213,-0.00366293142972647,0.023189100421088557,-0.0026769471956143735,1.6573234787948112,55.690156470668995,2.7668106268369783,0.001364015828417534,0.748,1.0,140262.0,19149.0,-2382.0,281.0,-6471.0,-15565.0,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,1.0,0.0,0.0
2024-02-22 08:00:00,0.76,1,3.004356627135808,0.0032620946603459907,-0.0010857880954884826,0.0019612964267938806,-0.0001231970117332834,0.023852741352641572,-0.00047800440552515304,2.043311036623214,56.85784732901213,2.743193517385439,0.0013518129757920036,0.748,1.0,140262.0,19149.0,-2382.0,281.0,-6471.0,-15565.0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0.0,1.0,0.0
2024-02-22 09:00:00,0.75,1,3.8168347679150685,0.00356982667523245,-0.0009352845727672027,0.0008614324390844204,-0.0015751907457543912,0.00017359479515317798,-0.002845188284518815,2.6126260759363014,59.79304799928117,2.761393787494382,0.0013592881060764863,0.748,1.0,140262.0,19149.0,-2382.0,281.0,-6471.0,-15565.0,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,0.0,1.0,0.0
2024-02-22 10:00:00,0.7142857142857143,1,3.021508957302953,0.003036169926012527,-0.0010048522009753235,0.0,-0.0037034304684618086,0.013234504632638554,-0.004077216279355694,1.8725063980735381,61.91486570552491,2.7909190463487845,0.0013726393932614212,0.748,1.0,140262.0,19149.0,-2382.0,281.0,-6471.0,-15565.0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.0,1.0,0.0
2024-02-22 11:00:00,0.75,1,3.8168347679150685,0.00356982667523245,-0.0009352845727672027,0.0,-0.0026301531793330632,0.00035615928228623555,-0.003403437915578907,2.6126260759363014,56.655688411946635,2.871714086084253,0.0014144284519944112,0.748,1.0,140262.0,19149.0,-2382.0,281.0,-6471.0,-15565.0,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,0.0,1.0,0.0
2024-02-22 12:00:00,0.6410256410256411,1,2.1974617763806954,0.0027281911242146707,-0.0012415192626049256,0.0,-0.0029811179438662657,0.02588194560446742,-0.004158782718385394,1.04965498485942,55.22861322261507,2.8358093324974085,0.0013973358820647116,0.748,1.0,140262.0,19149.0,-2382.0,281.0,-6471.0,-15565.0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.0,1.0,0.0
2024-02-22 13:00:00,0.6923076923076923,2,2.763926675267528,-0.0032955196224158283,0.0011923325071917278,0.0,-0.003952647090713734,0.001017176223992628,-0.0029669495618574395,1.6057953905698272,54.528670522094245,2.8222339436433495,0.001390934512051803,0.748,1.0,140262.0,19149.0,-2382.0,281.0,-6471.0,-15565.0,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.0,1.0,1.0
2024-02-22 14:00:00,0.68,1,2.0108159638392165,0.005164319434664277,-0.002568270556597398,0.0,-0.0035990731154168292,0.01229829310957126,-0.0007099541487945839,1.0473548554106675,53.31987161897932,2.7963075293248782,0.0013786459248261492,0.748,1.0,140262.0,19149.0,-2382.0,281.0,-6471.0,-15565.0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0.0,1.0,1.0
